id,message,label
5956,my party list,lists_query
6913,i want to play a trivia game,play_game
9853,i would have avoided the traffic if i went early,transport_traffic
1103,are there any alarms currently set,alarm_query
2721,what is the last email i received,email_query
10246,locate information on john smith about his work location,email_querycontact
2429,what is the time difference between eastern time and pacific time,datetime_convert
4090,"uhh no, i did not say this.",general_negate
2581,is there christmas on twenty second,datetime_query
7634,what is the exchange rate between us dollars and bitcoin,qa_currency
2921,find my wife,email_querycontact
10017,will it rain,weather_query
2950,give me petey's telephone number,email_querycontact
5244,may i ask you to dim the lights,iot_hue_lightdim
7717,what is hurricane,qa_definition
6886,do a tournament with me in candy crush,play_game
561,create a new shopping list,lists_createoradd
8351,what's going on around here this weekend,recommendation_events
10756,please i want to hear we will rock you from queen,play_music
9951,is it sunny in gonbad now,weather_query
4060,what is a funny joke about car,general_joke
7512,what is the currency conversion charges applicable,qa_currency
6464,when is boy band playing,music_query
10665,please tell me the name of this band,music_query
10562,make the ceiling lights brighter,iot_hue_lightup
4910,please make me a coffee,iot_coffee
1861,what are the pending reminder for today evening,calendar_query
8134,what did apple stock close at yesterday,qa_stock
7511,give me the exchange rate between japanese yen and the australian dollar,qa_currency
3105,reply back to this email,email_sendemail
5954,what's on my list to do today,lists_query
2551,uh what does the current date happen to be,datetime_query
10652,filter all arijit singh sad song and save or create playlist of sad songs of arijit singh,music_likeness
810,where do cows come from,qa_factoid
3457,would you please shut up.,general_commandstop
9642,book my chair class ac train ticket from manhattan to new york,transport_ticket
203,report what is new in my email inbox please,email_query
295,will you please check it.,general_confirm
6087,please remove sporty event from list,lists_remove
2673,add new email address,email_addcontact
10204,can you tell me the time at san francisco,datetime_query
594,please remove my list of favorite albums,lists_remove
8552,recommend a movie which is released last friday,recommendation_movies
4077,"nope, i did not say it.",general_negate
8436,have any suggestions for local italian food,recommendation_locations
9516,schedule taxi pickup for monday at noon,transport_taxi
3271,yes that's fantastic.,general_affirm
7606,how many bots are in a dollar,qa_currency
6445,from which movie is the song,music_query
5774,include an item to a list,lists_createoradd
158,i would like it to be able to find recipes i have,cooking_recipe
8586,tell me the movie with best imdb ratings going on in theatres near me,recommendation_movies
8676,hi olly post my last clicked photo on facebook with title marry christmas,social_post
199,open email,email_query
9368,map out a route from here to abita brew pub,transport_query
3890,please explain me more on what you've just said.,general_explain
10862,how do you subtract numbers,qa_maths
3219,yes affirmative.,general_affirm
1726,speak louder,audio_volume_up
8346,when does panama city mall open,recommendation_events
10162,remind me the upcoming meeting at four am today,calendar_set
7089,play music true love,play_music
2622,can you give me the time in this time zone,datetime_query
10357,wouldn't know.,general_dontcare
4860,order one coffee to starbucks coffee shop,iot_coffee
5930,tell me items that are on my shopping list,lists_query
3286,that's confirmed.,general_affirm
3875,i could not understand this.,general_explain
9313,what time does the train arrive at edinburgh,transport_query
1989,cancel all my appointments,calendar_remove
8861,give me my social media update,social_query
3171,email my mom,email_sendemail
3636,can you please check the last thing i said.,general_confirm
8904,are there any updates on facebook,social_query
10675,what album is this song on,music_query
6971,i'd like to play uno with you,play_game
951,i want to order food,takeaway_order
9391,give the shortest route to the airport,transport_query
6571,what is the bbc's latest news,news_query
9416,find the nearest taxi,transport_taxi
2349,how do you zest a lime without a zester,cooking_recipe
7554,please check the exchange rates of the us dollar vs the euro,qa_currency
3044,send an email to my boss,email_sendemail
7712,what does the word labyrinth mean,qa_definition
9247,status of take away,takeaway_query
6986,play for me the game candy crush,play_game
8887,please inform me of any new status updates,social_query
4526,what things can't you do,general_quirky
2053,erase events,calendar_remove
6396,who's playing this,music_query
346,didn't understand what you said now.,general_explain
10724,let's play a game how about tic tac toe,play_game
1450,set an alarm for four in the afternoon,alarm_set
2755,do i have any new entries in my inbox,email_query
6898,lets play chess together,play_game
8705,tweet @bobburgers they screwed up my order and i had to wait an extra hour,social_post
8995,find the nearest olive garden that has take out service,takeaway_order
7691,how is a typhoon defined,qa_definition
3565,will you please check and confirm detail.,general_confirm
2638,what is the current day month and year,datetime_query
4502,downloads management,general_quirky
3561,would you check what i said.,general_confirm
7277,play the last next episode,play_podcasts
10420,ah that was great work.,general_praise
7147,play only songs by the beatles please,play_music
4959,make me a cappuccino,iot_coffee
1852,tell me when the hockey game tickets are for,calendar_query
10058,turn off my alarms,alarm_remove
9130,does dominos deliver,takeaway_query
6642,the latest climate and weather news,news_query
9921,it looks sunny and clear today is that true,weather_query
10235,show me emails from my friends,email_query
9480,i need a cab in thirty minutes,transport_taxi
2220,can you tell me on tuesday to give jane a call,calendar_set
4111,"nope, incorrect command.",general_negate
1183,what's the alarm situation for tomorrow,alarm_query
4338,"you are my hero, thank you, olly.",general_praise
11023,how do i go to athens by train,transport_query
3945,would you please once again rephrase me on your answers.,general_explain
4080,incorrect command.,general_negate
9762,tell me about city traffic,transport_traffic
3929,"s1, would you further elaborate to me please.",general_explain
3994,tell me a good joke,general_joke
10113,turn up the volume on my speakers,audio_volume_up
5420,it's too dark here,iot_hue_lighton
761,please go to the local sports talk show on the radio,play_radio
2674,i want to and my email address,email_addcontact
6313,i love kfi so much he's by far my favorite,music_likeness
9617,order a train ticket to los angeles now,transport_ticket
7019,start music,play_music
518,can you turn off my desk lamp,iot_hue_lightoff
9232,could you please recommend a mexican restaurant for take out,takeaway_query
3296,yeap you have got my instructions correcly.,general_affirm
2699,add new email to anna,email_addcontact
4141,that wasn't it.,general_negate
469,put on a pot of coffee,iot_coffee
656,head lines today from news,news_query
10223,please add an email to my contacts,email_addcontact
5914,what are the jobs to be done today,lists_query
6234,that song was awesome can you repeat,music_likeness
1510,decrease the volume to ten,audio_volume_down
6600,get news about new foreign policy,news_query
7975,what is the answer to that question,qa_maths
4260,"thank you for doing it, olly.",general_praise
4804,vacuum the living room carpet,iot_cleaning
9567,please book a train ticket from jodhpur to jaisalmer on sunday,transport_ticket
4575,i'd like to hear the last utterance spoken again.,general_repeat
7517,how much philippine peso do i need to make fifty dollars,qa_currency
3425,"olly that's enough, stop it.",general_commandstop
4755,put on the vacuum on now and clean the living room,iot_cleaning
10745,play all songs by martina mcbride,play_music
4435,how often do you complete updates,general_quirky
7101,play happy playlist next,play_music
8174,update me on stock price of this company stock,qa_stock
4021,can you find an animal joke for me,general_joke
10506,house lights blue,iot_hue_lightchange
7904,who was in the beatles,qa_factoid
9385,whats the travel time from here to dallas by train,transport_query
2802,do i have any emails from katherine,email_query
3133,send an email to emma,email_sendemail
1539,turn the volume down a little please,audio_volume_down
3507,i like you check and confirm last thing i said please.,general_confirm
6781,put on the god of small things,play_audiobook
6015,arrange the list in alphabetical order that are available,lists_query
2548,what is the current time right now,datetime_query
300,can you check and confirm the question please.,general_confirm
948,order a pizza for me,takeaway_order
3887,"s2, i am unclear about it.",general_explain
3305,yeap you've got command correcly.,general_affirm
4610,i would like to hear what said again.,general_repeat
1618,speakers off,audio_volume_mute
5366,turn off the light in the kitchen,iot_hue_lightoff
4881,i'd like a coffee please,iot_coffee
1368,set my alarm for twelve pm,alarm_set
10955,check my last post on facebook,social_query
6239,add this song to my catalogue,music_likeness
7590,currency conversion of u. s. d. and eur,qa_currency
9704,book a train ticket from baltimore maryland to new york new york,transport_ticket
9950,how is the weather likely to be this week,weather_query
1866,what events do i have scheduled today,calendar_query
9413,get me directions to meijer,transport_query
11064,help me buy a train ticket to denver for next tuesday morning,transport_ticket
8199,how much would it cost to buy stock in apple,qa_stock
4229,"that's helpful,.",general_praise
9112,when i will get the delivery,takeaway_query
105,remove the board meeting and reschedule for next wednesday,calendar_remove
1323,delete my alarm for eight am,alarm_remove
7289,next episode of nyt podcast,play_podcasts
367,"oops, you're not correct.",general_negate
9486,what is the number of the closest taxi company,transport_taxi
8839,has @realdonaldtrump posted anything new on twitter,social_query
4679,would you reset what i've said please.,general_repeat
6127,erase my grocery list,lists_remove
2495,report the current time in oakland,datetime_query
10747,i want to listen to electric slide,play_music
1027,please book a train ticket from london to manchester,transport_ticket
9154,is the restaurant having delivery facility,takeaway_query
2482,how many hours difference is hong kong from new york city,datetime_convert
5363,can you please switch off the lights,iot_hue_lightoff
5130,switch from blue to yellow lights,iot_hue_lightchange
2595,tell me current time,datetime_query
3783,whatever will be fine.,general_dontcare
10392,"hmm, you gave me not correct information.",general_negate
8801,i haven't checked my facebook yet are there any updates from my close friends,social_query
3558,i would like you check detail please.,general_confirm
10010,what is the current weather in denver,weather_query
2911,find all the contacts named john,email_querycontact
8513,show me some food court nearest to my location,recommendation_locations
1339,set an alarm forty minutes from now,alarm_set
9913,is it going to be windy on saturday in denver,weather_query
10291,you understood command exactly.,general_affirm
128,blot me all the phone calls planned for the morning of twenty three march,calendar_set
9763,how is the traffic in broadway street,transport_traffic
7375,turn it to frequency nine hundred and ninety seven,play_radio
10251,open contacts and find john smith,email_querycontact
4999,make the lights shine blue,iot_hue_lightchange
5865,tell me the list about,lists_query
8610,theaters near to me,recommendation_movies
9528,book taxi for now,transport_taxi
5096,change the opacity of the color,iot_hue_lightchange
10458,please will you replay.,general_repeat
7695,how would you describe the internet,qa_definition
8227,tvs stock price,qa_stock
10115,can you tell me about my meetings next week,calendar_query
8446,where can i shop as a local tourist,recommendation_locations
2205,schedule a lunch meeting with brent on wednesday at noon,calendar_set
714,put poker face by lady gaga next in the play queue,play_music
3337,confirmed.,general_affirm
10242,check for all emails from tom brady,email_query
3814,anything will be ok with me.,general_dontcare
4044,what is a funny joke,general_joke
5801,bring up the grocery list and add,lists_createoradd
6288,i really enjoy rock and roll,music_likeness
6324,who's that song by,music_query
4199,thanks but i think you have gotten me not correct.,general_negate
5055,i need to change my house lights colour to blue,iot_hue_lightchange
3236,yes exact.,general_affirm
2031,delete my calendar,calendar_remove
6183,the song makes me remember certain memories,music_likeness
6129,remove the santana music list,lists_remove
6215,please save this song to my favorites,music_likeness
4974,get the coffee started please,iot_coffee
9724,show traffic,transport_traffic
286,olly can you just stop.,general_commandstop
9959,should i take an umbrella today,weather_query
4826,run the vacuum,iot_cleaning
6303,what a wonderful song can you save what i just said for me,music_likeness
8058,do you know how to answer this math question,qa_maths
8601,confirm a movie ticket at glory theater,recommendation_movies
3597,please would you check instruction.,general_confirm
6284,remember metallica selections for next time,music_likeness
8572,what is the best movie to watch with a glass of wine,recommendation_movies
2792,any important notifications,email_query
3160,compose a new email but i got a new address this time brandon at example dot com,email_sendemail
4975,please warm up coffee machine,iot_coffee
7770,define alarm,qa_definition
1917,what time is the party tonight,calendar_query
4116,thanks but i think you do not understand this right.,general_negate
5099,change the lights into green,iot_hue_lightchange
5202,decrease brightness,iot_hue_lightdim
6298,save all of my preferences information specific to songs,music_likeness
3049,reply wishes to john by email,email_sendemail
7895,how old was elvis when he died,qa_factoid
4139,"i think you made some mistake, please check it.",general_negate
1160,tell me what alarms are set for me,alarm_query
8779,post a new status on facebook saying that i am enjoying the nice weather,social_post
6403,find me the name of the artist of this music,music_query
7185,start podcast from my favorites list,play_podcasts
10539,can you please turn off the lights in this room,iot_hue_lightoff
470,please make the lights natural,iot_hue_lightchange
9047,what is the best pizza near me that delivers,takeaway_order
8589,should i watch this movie,recommendation_movies
10453,would you do it again.,general_repeat
7705,what is the definition of problematic,qa_definition
7391,i want to listen to the bob and tom show,play_radio
5180,lights down,iot_hue_lightdim
2311,can you tell me how to cook chocolate chip cookies,cooking_recipe
4018,say a funny,general_joke
8609,what's a movie in theaters that doesn't suck,recommendation_movies
7657,can you tell me what an chaise is,qa_definition
10031,can you tell me about the alarm called bed,alarm_query
5947,what is on the list for today,lists_query
3966,i am not clear about your words.,general_explain
10384,give me a joke,general_joke
9651,book a train ticket for friday april fourteenth for boston,transport_ticket
8455,tell me my choices for a good steak restaurant near here,recommendation_locations
7159,would you play some music please,play_music
7467,tune to pandora,play_radio
9962,is it going to be nice tomorrow,weather_query
6693,is india win today cricket match,news_query
10094,turn the sound off,audio_volume_mute
1178,what alarms are set for this week,alarm_query
3752,"i would not know, olly.",general_dontcare
338,can you again clarify what you've said please.,general_explain
10779,play the radio station,play_radio
5898,open the list,lists_query
1168,do i have any alarms,alarm_query
4356,ah it is excellent.,general_praise
10637,delete my to do's for this week,lists_remove
10449,please tell me that message spoke once more.,general_repeat
959,order a pizza from pizza express,takeaway_order
6967,open minestart game from previous played level,play_game
6992,games,play_game
6905,mario,play_game
8260,this weekend what events are going on in seattle,recommendation_events
10497,access coffee maker begin process,iot_coffee
382,"fantastic job, you did well.",general_praise
5689,turn on this socket,iot_wemo_on
4432,it has a meaning of rhythm,general_quirky
6838,resume audio playback of twilight,play_audiobook
3029,look up in contacts,email_querycontact
8268,are there any special events in my town,recommendation_events
8800,can you tell me what happened to my social media,social_query
6388,is there any rap that doesn't involve sex money and drugs,music_query
5882,what is available in your stock of lists,lists_query
455,i want some coffee now,iot_coffee
6514,put the playlist on shuffle,music_settings
2041,clean my entire calendar,calendar_remove
2154,hi please remind the next meeting with my boss it will be at eleven am next monday,calendar_set
349,i need to be cheered up right now can you tell me a good joke,general_joke
4746,there is a pile of torn paper on the rug to suck up,iot_cleaning
1616,set volume to zero,audio_volume_mute
4600,can you speak once again please.,general_repeat
8235,is there anything to do tonight,recommendation_events
6218,this is my favorite song,music_likeness
10404,i think this was not the correct answer.,general_negate
9207,tell me if the olive garden allows takeaway,takeaway_query
1165,confirm my alarm settings,alarm_query
2097,remove dinner with mike from my calendar,calendar_remove
9745,where should i avoid this morning,transport_traffic
5487,brighten the lamp next to the sofa,iot_hue_lightup
530,please arrange to make all lights to show brighter,iot_hue_lightup
6585,what are the news notification,news_query
9345,what trips are available from new york city to poughkeepsie,transport_query
5770,i need to make a list of bills that are due,lists_createoradd
7181,can you start my saved podcast,play_podcasts
1553,go silent until three pm,audio_volume_mute
8667,post a facebook status engaged,social_post
1074,are there any tornado warnings today,weather_query
7310,please start my podcast,play_podcasts
7792,hey what does incite mean,qa_definition
3758,anything is fine.,general_dontcare
5851,add new songs to playlist,lists_createoradd
8739,send a tweet about my complaint on my truck to consumer digest,social_post
1850,what on my calendar,calendar_query
5833,add the post office to my list of errands for saturday,lists_createoradd
7992,solve this equation one plus one,qa_maths
6521,please lower the shuffle rate of hips don't lie,music_settings
9037,grubhub order,takeaway_order
3590,please can you check and confirm what just said.,general_confirm
5950,how many events on my list,lists_query
2095,please remove dinner date scheduled for this friday at nine pm,calendar_remove
1851,is this program is scheduled,calendar_query
3595,please confirm details.,general_confirm
2767,check email for otp sent by my bank,email_query
9941,what is home town weather,weather_query
4666,tell me again please.,general_repeat
1279,forget alarm,alarm_remove
5570,please turn off the smart plug socket,iot_wemo_off
8785,tweet on the bad service,social_post
9888,any signs of rain,weather_query
7787,what is the definition of god,qa_definition
9328,what is the fastest way to get to starbucks,transport_query
8621,are there any good movies running in nearby theaters,recommendation_movies
5199,lower the brightness,iot_hue_lightdim
5107,i want the light to be a little more red ish,iot_hue_lightchange
3770,does not matter.,general_dontcare
4035,let me hear a joke,general_joke
2140,please set reminder,calendar_set
4437,did you change the wallpaper,general_quirky
4382,"wonderful job, you have done well.",general_praise
3106,send email to marissa,email_sendemail
10228,how many emails do i have from work today,email_query
4998,can i change this light to orange,iot_hue_lightchange
193,add this new email,email_addcontact
2701,add new email to my contacts macs@gmail dot com,email_addcontact
171,what is the time in geneva,datetime_query
7276,play me some podcasts about getting rich quick,play_podcasts
2656,email hwu@gmail dot com add to email contacts,email_addcontact
1639,don't make any sounds,audio_volume_mute
5041,chane light colour to green,iot_hue_lightchange
3710,whatever is ok with me.,general_dontcare
9144,does this restaurant only do carryout,takeaway_query
5612,turn off my wemo plug socket now,iot_wemo_off
2415,find me a recipe for carrot soup,cooking_recipe
9396,i'd like a train ticket to this location,transport_query
669,show me news from cnn,news_query
6496,please skip to the next song,music_settings
149,how to cook yellow rice,cooking_recipe
6206,my favorite singer is shakira,music_likeness
4565,tell me that once again.,general_repeat
6925,let's play a game together,play_game
2782,update me on my emails,email_query
206,show me all the emails received recently,email_query
10303,i like you stop.,general_commandstop
200,who has sent me an email in the past week,email_query
1462,wake me up at five hundred and thirty,alarm_set
9192,will the restaurant deliver the order,takeaway_query
5191,will you dim all the lights,iot_hue_lightdim
8720,i need to submit a complaint,social_post
7943,how smooth is marble floor,qa_factoid
67,mute the music,audio_volume_mute
237,send new email to jana dot litt at gmail dot com,email_sendemail
2209,just set me reminders about pending payment of children school fees,calendar_set
9658,buy me today train ticket to city leeds,transport_ticket
9717,is there any stopped traffic on route eighty today,transport_traffic
1351,turn my morning alarm on,alarm_set
326,"have no idea regarding to what to select, olly.",general_dontcare
8470,find me the smallest coffee shop in new orleans,recommendation_locations
1699,turn up the volume of my speakers,audio_volume_up
4875,can you make me a cup of coffee,iot_coffee
3906,"s2, i am unclear about your words.",general_explain
10988,order pizza from domino's,takeaway_order
1050,what's the traffic this morning,transport_traffic
10277,please send the email to abc@gmail dot com instead of xyz@gmail dot com,email_sendemail
3892,what do you mean.,general_explain
5810,put hamburger on my grocery list,lists_createoradd
753,please turn on the sean hannity show on am,play_radio
2283,find easy recipe for almond milk,cooking_recipe
1016,uber,transport_taxi
4567,i would like to hear what i've said again.,general_repeat
929,please check the trending topics on twitter,social_query
7171,please play next episode,play_podcasts
10949,tell my facebook group that i've arrived,social_post
5941,can you tell me what list i have,lists_query
6016,delete the dog list for me,lists_remove
2829,do i have any emails from robert,email_query
5685,please turn on the wemo plug socket,iot_wemo_on
3147,send an email to rohit saying i am busy tomorrow,email_sendemail
6135,delete all lists,lists_remove
8771,send a tweet to national grid,social_post
10859,how do you subtract numbers,qa_maths
7546,what's the exchange rates,qa_currency
7365,i need ninety nine point five please,play_radio
8443,can you find a nice restaurant downtown,recommendation_locations
1453,create an alarm for today at ten am,alarm_set
4841,please get the coffee machine to make me some coffee,iot_coffee
7523,how much is an euro worth,qa_currency
11,is there an alarm at four am,alarm_query
10601,put shoes on my list,lists_createoradd
7688,look up the definition to ambulance,qa_definition
8002,how many pounds do sixty kg make,qa_maths
9463,taxi uber,transport_taxi
10923,where's the closest zoo to where i'm at,recommendation_locations
10991,order me some chinese food,takeaway_order
11090,find weather report,weather_query
7887,how old is rihanna,qa_factoid
8518,i'm looking for a bar do you know a good one,recommendation_locations
1870,am i free on sunday day,calendar_query
8743,send a tweet to amazon customer service that the package was delivered late,social_post
8619,do you have any suggestion action movies,recommendation_movies
3866,could you please further elaborate me about what you have just said.,general_explain
6958,play solitaire with me,play_game
4635,say again.,general_repeat
8663,complain about walmart service,social_post
7565,dollar rate,qa_currency
6901,play a game of contra as a second player,play_game
4844,instruct the coffee maker to make a filter coffee ready in ten minutes,iot_coffee
8612,check for all the movie theater prices and availability for a newly released movie in my location,recommendation_movies
7603,currency exchange,qa_currency
737,play previous episode,play_podcasts
1953,update the calendar with the last event removed,calendar_remove
4501,compare prices of dairy items in local shops,general_quirky
9543,can you book an uber tomorrow,transport_taxi
6940,please open and play chess with me,play_game
147,can i get a recipe for tuna,cooking_recipe
11093,home town weather,weather_query
5019,it will be good if you yellowish the light,iot_hue_lightchange
4525,i would like it to be able to compute answer from search results like wolfram alpha does,general_quirky
5872,read out the list,lists_query
4807,clear the dust and then on the cleaner,iot_cleaning
7028,play the romantic songs,play_music
3985,tell me a joke about birds,general_joke
8209,please indicate the opening price of fra stock,qa_stock
1028,google i need one train ticket to new york can you book that for me,transport_ticket
4710,run the vacuum cleaner,iot_cleaning
5880,can you please tell me what i have on my list,lists_query
3653,could you please confirm the instruction.,general_confirm
3553,did you get the last thing said correctly?,general_confirm
7321,next episode in the podcast please,play_podcasts
3209,yeap.,general_affirm
5786,please add sugar to my grocery list,lists_createoradd
9276,what are the train times today,transport_query
4867,can you get me a cup of coffee please,iot_coffee
3208,your understanding was exact.,general_affirm
474,set the mood please,iot_hue_lightchange
121,can to please clear my calendar of all events,calendar_remove
2321,show me the recipe for cookies,cooking_recipe
5560,please make the smart socket turn off,iot_wemo_off
7544,what is us dollar today,qa_currency
2966,what is mary smith's telephone number,email_querycontact
7918,what country has the most population,qa_factoid
10831,google the word,qa_definition
2839,initiate polling for new email,email_query
11086,will i be able to get away with shorts today,weather_query
9603,hey i want to get trains to manchester on wednesday,transport_ticket
132,next week my uncle birthday,calendar_set
1128,what alarms are on right now,alarm_query
9965,whats the weather like,weather_query
5743,please make a list of thing i have to shop tomorrow,lists_createoradd
8543,where are italian restaurants in me area,recommendation_locations
10252,where does john smith live and what is his phone number,email_querycontact
3896,explain further.,general_explain
6101,clear list things to do this weekend,lists_remove
141,help me make brownies,cooking_recipe
9915,what's the weather this week,weather_query
9523,book a cab which have cheapest price,transport_taxi
6932,let's play global thermonuclear war,play_game
7463,play billybob show on bbc radio four,play_radio
6685,latest news,news_query
4694,please let's do it again.,general_repeat
6895,play papa pear saga,play_game
2567,what day of the week does christmas fall on this year,datetime_query
6904,lets play tic tac toe,play_game
7782,how would you describe a tennis ball,qa_definition
10680,please repeat the last song,music_settings
10025,will it snow next week,weather_query
7211,play my video game news podcast starting where i left off,play_podcasts
340,"s1, could you please again rephrase me about what you said now.",general_explain
1536,lower the volume on the speakers,audio_volume_down
8537,where is the pharmacy in leavenworth,recommendation_locations
2680,add the new email to my contacts,email_addcontact
2492,what is time now in japan compared to usa,datetime_convert
10254,send a text to alice,email_querycontact
9366,what is the route to the closest mcdonalds,transport_query
5024,adjust the light option,iot_hue_lightchange
3668,i wouldn't know.,general_dontcare
4739,turn on robot vacuum cleaner,iot_cleaning
1654,hey olly mute the speakers,audio_volume_mute
7848,how many countries are in europe,qa_factoid
5859,list the items on my shopping list,lists_query
2884,hey ms the email address of john miller,email_querycontact
3917,i don't understand what you have said.,general_explain
3177,send this message to the family group starts with a,email_sendemail
5867,get me to my friends list,lists_query
4531,opinion about latest gadgets,general_quirky
1230,what alarms do i have set for today,alarm_query
9996,how was the weather this week,weather_query
7549,i would like my to tell me the trend on foreign exchange rates,qa_currency
2563,mention the time in canada now,datetime_query
4177,this was not correct command.,general_negate
5047,i need some ambiance please,iot_hue_lightchange
10267,i want to email my supervisor,email_sendemail
5621,socket off,iot_wemo_off
3314,you did command perfectly.,general_affirm
4981,do coffee,iot_coffee
5602,make the smart socket turn off,iot_wemo_off
3169,send email to gary,email_sendemail
10879,mention the stock price of hdfc,qa_stock
9891,status of weather,weather_query
2899,when is jacob's birthday,email_querycontact
9021,please order my favorite dish from my favorite restaurant,takeaway_order
6012,read my list to me,lists_query
9944,on tuesday what is the weather supposed to be,weather_query
3261,yeah correct response to the command.,general_affirm
2585,todays a lovely day what the date,datetime_query
546,turn on the wemo plug socket to connect my charger to it,iot_wemo_on
8605,what are new drama movies opening this weekend,recommendation_movies
9622,find me a cheap train ticket for miamy,transport_ticket
10469,start my robot vacuum cleaner,iot_cleaning
6116,delete sherlock holmes from library,lists_remove
1177,what time is set for my wake up alarm,alarm_query
6245,i enjoy music,music_likeness
3005,mary's contact number,email_querycontact
4944,can you please make a coffee,iot_coffee
5617,turn off my smart plug socket,iot_wemo_off
10987,near pizza shops,takeaway_order
7208,play the next episode of a podcast,play_podcasts
846,stock price for sprint,qa_stock
11102,what is the weather going to be like on march twentieth two thousand and seventeen,weather_query
10623,get rid of a list,lists_remove
4866,please make coffee,iot_coffee
264,yeap it is confirmed.,general_affirm
2552,what is the current time in delhi,datetime_query
7678,what's the meaning of rumplestiltskin,qa_definition
5103,change lighting colours,iot_hue_lightchange
1492,please slow down volume of speaker,audio_volume_down
1082,at what time have you set alarm for me,alarm_query
9174,i want some curry to go any recommendations,takeaway_query
11063,i need to book a train for tomorrow to go to new york,transport_ticket
5353,lights off,iot_hue_lightoff
98,when the birthday will be,calendar_query
262,yeah wonderful response to command.,general_affirm
9786,is there any construction on route sixty six,transport_traffic
7403,find the best rock station near my location and turn it on,play_radio
7231,play anything new from my podcast subscriptions,play_podcasts
8070,divide one thousand five hundred by one hundred and sixty,qa_maths
6855,run game,play_game
10164,flag two day after this day as my holiday,calendar_set
3663,anything will be okay with me.,general_dontcare
343,do not get this.,general_explain
10622,remove eric name,lists_remove
10814,how much yens per u. s. d. today,qa_currency
10383,make me happy,general_joke
8528,tell me a nice chinese restaurant,recommendation_locations
7275,rewind the episode of podcast,play_podcasts
10946,tell them that their lines were too long,social_post
8957,order one pizza from pizza hut,takeaway_order
2003,delete the events from the calendar on twenty eighth march,calendar_remove
7526,how many dollars is in pounds,qa_currency
5034,make light color red,iot_hue_lightchange
4890,start the coffee machine,iot_coffee
1135,is my alarm set for tomorrow morning,alarm_query
6113,remove item three,lists_remove
2105,delete every event,calendar_remove
2049,erase my next event,calendar_remove
2560,what is the time in london,datetime_query
6543,headline news for texas,news_query
2554,what is the day on twenty third march,datetime_query
9616,please book train ticket from mumbai to sangli for tomorrow morning,transport_ticket
5949,tell me what is on my grocery list for this week,lists_query
2952,how many of my contacts live or work in detroit,email_querycontact
3598,would you please check question.,general_confirm
801,define the moon for me,qa_definition
3267,yeap fantastic.,general_affirm
1069,what is the weather next week,weather_query
7376,would you please turn on the am radio,play_radio
4287,"it's useful, thank you so much.",general_praise
4657,repeat what i've just said please.,general_repeat
975,find out if kfc delivers please,takeaway_query
3842,will you further elaborate me on what you have said please.,general_explain
4554,can you speak the command spoke one more again please.,general_repeat
1405,remind me at one thousand three hundred,alarm_set
3903,will you explain me about the last sentence further please.,general_explain
6997,co play game monopoly,play_game
3523,could you confirm what i just said please.,general_confirm
7284,play me a podcast,play_podcasts
10201,what day of the month is it,datetime_query
3374,olly please shut off.,general_commandstop
4185,"uhh no, you gave me not correct information.",general_negate
1550,volume down,audio_volume_down
5933,what items are on my shopping list,lists_query
6225,replay this song i really like it,music_likeness
8590,what's playing at brea plaza five,recommendation_movies
8290,what events are happening today,recommendation_events
6554,how are things in the world,news_query
7279,i want you to play the podcast,play_podcasts
6805,play the scarlet letter,play_audiobook
644,can you locate some gospel music for me,music_query
4772,can you set the vacuum to start cleaning at ten am time,iot_cleaning
9581,book a ticket for today in irctc site for the stored information,transport_ticket
192,please add johndoe@yahoocom to my contact list,email_addcontact
8752,tweet complaint,social_post
2213,the meeting with justin and katrina has been changed put it on thursday,calendar_set
1149,is there any alarm after five am,alarm_query
8445,can you tell me the cheapest place to get ground beef,recommendation_locations
7223,start my most recently played podcast,play_podcasts
409,you are chatbot,general_quirky
1775,change the volume level to nineteen please,audio_volume_up
2804,display latest emails,email_query
4536,plan me a holiday trip,general_quirky
5633,turn off socket,iot_wemo_off
5133,change the lights to blue,iot_hue_lightchange
8109,what is the difference between yesterday's and today's stock prices for walmart,qa_stock
946,order two large pizzas and pieces of hot wings from dominoes,takeaway_order
8821,did my friend rohit posted something on facebook,social_query
7136,kenny roger's lady play,play_music
4002,hey share me some joke to make me happy,general_joke
4557,please say what you've just said once again.,general_repeat
342,can you explain once again.,general_explain
8293,list saturday night events near current location,recommendation_events
6469,tell me a play list,music_query
122,set a reminder for tomorrow evening,calendar_set
4023,could you tell me funny things,general_joke
9371,can i have timing of keral express,transport_query
1976,remove all upcoming events please,calendar_remove
4344,you've done that right.,general_praise
1458,set an alarm at six in the morning,alarm_set
10818,look up what this word means,qa_definition
9793,let me know about current traffic in carmen drive,transport_traffic
7323,play the bob and tom show,play_radio
9855,what is my eta to the office if i leave in thirty minutes,transport_traffic
5481,turn up the brightness of the lights,iot_hue_lightup
4163,"stop, you didn't instruction the request right.",general_negate
9668,could you please cancel my train ticket,transport_ticket
4914,i need a cup of coffee,iot_coffee
9832,what's the traffic on the one hundred and one,transport_traffic
10664,what is the title of this song and please shuffle songs from the artist that sang it,music_query
9203,where is my food,takeaway_query
2190,can you set a reminder for wednesday at one pm for my meeting,calendar_set
7464,can you play acoustic music with no commercials,play_radio
760,find joel osteen's broadcast on sirius,play_radio
8916,check facebook and twitter and tell me if anything interesting is happening,social_query
1063,do you think i can wear sandals or should i wear sneakers tonight at seven pm,weather_query
